CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name
16795,MRS.,REGINA,GARCIA,05-04-1947,M,F,regina14@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,REGINA  GARCIA
16796,MRS.,KAITLYN,MARTIN,06-05-1948,S,F,kaitlyn37@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,KAITLYN  MARTIN
16797,MR.,EVAN,REED,11/18/1948,M,M,evan21@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,EVAN  REED
16798,MRS.,LATASHA,MARTIN,05-04-1948,M,F,latasha0@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,LATASHA  MARTIN
16799,MRS.,STEPHANIE,GONZALES,10-07-1948,M,F,stephanie44@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,STEPHANIE  GONZALES
16800,MRS.,JORDAN,ROBERTS,6/21/1949,M,F,jordan32@adventure-works.com,"$40,000 ",2,High School,Professional,Y,JORDAN  ROBERTS
16801,MRS.,JASMINE,HENDERSON,1/22/1949,S,F,jasmine45@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,JASMINE  HENDERSON
16802,MR.,LUCAS,ALLEN,07-12-1949,S,M,lucas39@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,LUCAS  ALLEN
16803,MR.,MARCUS,PETERSON,7/21/1949,M,M,marcus80@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,MARCUS  PETERSON
16804,MR.,ADAM,ZHANG,12/20/1950,M,M,adam20@adventure-works.com,"$60,000 ",2,High School,Professional,Y,ADAM  ZHANG
16805,MR.,FERNANDO,ALLEN,3/14/1950,S,M,fernando23@adventure-works.com,"$60,000 ",2,High School,Professional,Y,FERNANDO  ALLEN
16806,MR.,LOUIS,ZHAO,08-04-1950,M,M,louis4@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,LOUIS  ZHAO
16807,MRS.,VIRGINIA,SURI,10-05-1950,M,F,virginia1@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,VIRGINIA  SURI
16808,MRS.,JESSICA,LONG,10-04-1950,M,F,jessica34@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,JESSICA  LONG
16809,MRS.,BAILEY,SANDERS,6/24/1950,S,F,bailey2@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,BAILEY  SANDERS
16810,MR.,MICHAEL,RODRIGUEZ,09-01-1951,M,M,michael52@adventure-works.com,"$70,000 ",2,High School,Professional,N,MICHAEL  RODRIGUEZ
16811,MR.,LUIS,ZHANG,4/19/1951,M,M,luis23@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,LUIS  ZHANG
16812,MRS.,ALEXA,RICHARDSON,9/13/1951,M,F,alexa7@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,ALEXA  RICHARDSON
16813,MR.,CARSON,DIAZ,4/14/1951,M,M,carson21@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,CARSON  DIAZ
16814,MRS.,ISABELLA,COLLINS,08-12-1951,S,F,isabella35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,ISABELLA  COLLINS
16815,MR.,JACOB,BROWN,05-10-1951,M,M,jacob4@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,JACOB  BROWN
16816,MRS.,JULIA,MILLER,03-11-1951,M,F,julia28@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,JULIA  MILLER
16817,MR.,EVAN,PETERSON,12/20/1951,M,M,evan5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,EVAN  PETERSON
16818,MRS.,GABRIELLE,REED,02-03-1951,M,F,gabrielle3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,GABRIELLE  REED
16819,MR.,DALTON,COX,07-03-1952,M,M,dalton81@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,DALTON  COX
16820,MRS.,ISABELLA,GRAY,1/13/1952,M,F,isabella5@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,ISABELLA  GRAY
16821,MRS.,MARY,CARTER,7/20/1958,M,F,mary23@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MARY  CARTER
16822,MR.,MARSHALL,LIN,11/28/1958,M,M,marshall7@adventure-works.com,"$150,000 ",1,Partial College,Professional,N,MARSHALL  LIN
16823,MRS.,STACY,RUIZ,7/20/1958,M,F,stacy3@adventure-works.com,"$160,000 ",1,Partial College,Professional,N,STACY  RUIZ
16824,MR.,RANDALL,MUNOZ,5/17/1957,M,M,randall8@adventure-works.com,"$120,000 ",2,High School,Professional,Y,RANDALL  MUNOZ
16825,MRS.,SUSAN,ZENG,08-04-1957,M,F,susan33@adventure-works.com,"$120,000 ",2,High School,Professional,Y,SUSAN  ZENG
16826,MR.,ROBERTO,VAZQUEZ,11-12-1957,M,M,roberto15@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,ROBERTO  VAZQUEZ
16828,MR.,LOGAN,MITCHELL,02-10-1956,M,M,logan37@adventure-works.com,"$160,000 ",2,High School,Professional,Y,LOGAN  MITCHELL
16829,MR.,WAYNE,LAL,4/27/1956,M,M,wayne10@adventure-works.com,"$160,000 ",2,High School,Professional,Y,WAYNE  LAL
16830,MRS.,ALEXANDRA,HALL,10/21/1955,M,F,alexandra89@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,ALEXANDRA  HALL
16831,MR.,THEODORE,VAZQUEZ,05-12-1955,M,M,theodore15@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,THEODORE  VAZQUEZ
16832,MR.,ISAIAH,PARKER,06-12-1932,S,M,isaiah21@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,ISAIAH  PARKER
16833,MR.,RICHARD,COOPER,8/24/1932,M,M,richard90@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y,RICHARD  COOPER
16834,MRS.,MORGAN,PETERSON,7/21/1933,S,F,morgan62@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MORGAN  PETERSON
16835,,NOAH,NELSON,10/14/1933,M,NA,noah36@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,NOAH  NELSON
16836,MR.,DAVID,THOMAS,11/22/1965,M,M,david69@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y,DAVID  THOMAS
16837,MRS.,ELIZABETH,JACKSON,10/23/1965,M,F,elizabeth15@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y,ELIZABETH  JACKSON
16838,MR.,JONATHAN,GRIFFIN,1/16/1965,S,M,jonathan20@adventure-works.com,"$110,000 ",2,Bachelors,Management,N,JONATHAN  GRIFFIN
16839,MS.,JULIA,ROSS,6/19/1965,M,F,julia70@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,JULIA  ROSS
16840,MR.,XAVIER,TORRES,3/14/1964,M,M,xavier70@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,XAVIER  TORRES
16841,MR.,JAMES,TURNER,11/16/1964,M,M,james54@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,JAMES  TURNER
16842,MRS.,JENNY,YANG,04-09-1964,M,F,jenny7@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y,JENNY  YANG
16843,MR.,JIMMY,RAMOS,2/16/1964,S,M,jimmy21@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N,JIMMY  RAMOS
16844,MRS.,EMMA,ROBINSON,7/25/1964,M,F,emma17@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y,EMMA  ROBINSON
16845,MS.,ANDREA,ADAMS,9/15/1964,S,F,andrea37@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,N,ANDREA  ADAMS
16846,MR.,JAMES,PHILLIPS,05-09-1963,S,M,james55@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,JAMES  PHILLIPS
16847,MR.,EDUARDO,HALL,3/23/1963,M,M,eduardo23@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,EDUARDO  HALL
16848,MRS.,JESSICA,THOMAS,04-07-1963,S,F,jessica58@adventure-works.com,"$80,000 ",4,Partial College,Professional,N,JESSICA  THOMAS
16849,MR.,JONATHAN,COLLINS,9/28/1963,M,M,jonathan32@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,JONATHAN  COLLINS
16850,MS.,JESSICA,JENKINS,10-02-1963,S,F,jessica31@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,JESSICA  JENKINS
16851,MR.,KEVIN,HAYES,04-01-1963,S,M,kevin25@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,KEVIN  HAYES
16852,MRS.,KATE,SHE,06-07-1963,S,F,kate0@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y,KATE  SHE
16853,MRS.,CHRISTINA,BAILEY,2/20/1963,S,F,christina14@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y,CHRISTINA  BAILEY
16854,MR.,SETH,ADAMS,8/27/1963,M,M,seth33@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,SETH  ADAMS
16855,MRS.,EVELYN,SRINI,11/13/1962,M,F,evelyn9@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,EVELYN  SRINI
16856,MRS.,ERIN,RIVERA,12-11-1962,M,F,erin21@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,ERIN  RIVERA
16857,MR.,LAWRENCE,MUNOZ,12/18/1962,M,M,lawrence5@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,LAWRENCE  MUNOZ
16858,MRS.,JAN,LOPEZ,8/13/1962,M,F,jan17@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y,JAN  LOPEZ
16859,MR.,JACK,KUMAR,8/21/1962,S,M,jack29@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y,JACK  KUMAR
16860,MRS.,HALEY,ROGERS,3/17/1962,M,F,haley3@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,HALEY  ROGERS
16861,MR.,LUIS,SHARMA,06-10-1962,S,M,luis30@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,LUIS  SHARMA
16862,MR.,TIMOTHY,NELSON,12/20/1962,M,M,timothy35@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,TIMOTHY  NELSON
16863,MRS.,KAITLYN,CLARK,08-11-1961,M,F,kaitlyn42@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,KAITLYN  CLARK
16865,MRS.,JORDYN,DIAZ,06-06-1961,M,F,jordyn20@adventure-works.com,"$120,000 ",1,High School,Professional,Y,JORDYN  DIAZ
16866,MRS.,ALEXANDRA,PARKER,10/26/1961,M,F,alexandra50@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,ALEXANDRA  PARKER
16867,MRS.,KATELYN,KING,8/26/1961,S,F,katelyn43@adventure-works.com,"$130,000 ",1,Bachelors,Management,N,KATELYN  KING
16868,MR.,XAVIER,JACKSON,02-04-1961,M,M,xavier9@adventure-works.com,"$160,000 ",1,Bachelors,Management,N,XAVIER  JACKSON
16869,MS.,VANESSA,PATTERSON,02-01-1961,M,F,vanessa11@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,VANESSA  PATTERSON
16870,MRS.,ANDREA,MORGAN,10-02-1955,M,F,andrea22@adventure-works.com,"$60,000 ",2,High School,Professional,N,ANDREA  MORGAN
16871,MRS.,ANNA,CLARK,02-11-1955,M,F,anna57@adventure-works.com,"$90,000 ",2,High School,Professional,Y,ANNA  CLARK
16872,MR.,SAMUEL,TAYLOR,2/27/1954,M,M,samuel65@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,SAMUEL  TAYLOR
16873,MR.,DAMIEN,DENG,3/14/1935,M,M,damien18@adventure-works.com,"$30,000 ",4,High School,Professional,N,DAMIEN  DENG
16874,MRS.,LESLIE,MUNOZ,09-01-1935,S,F,leslie8@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,LESLIE  MUNOZ
16875,MRS.,SAMANTHA,DIAZ,2/27/1935,M,F,samantha44@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y,SAMANTHA  DIAZ
16876,MR.,JACKSON,SHARMA,06-05-1936,M,M,jackson3@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,JACKSON  SHARMA
16877,MRS.,KATELYN,ADAMS,09-02-1936,S,F,katelyn39@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,KATELYN  ADAMS
16878,MR.,DEVIN,YOUNG,11/19/1936,S,M,devin23@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,DEVIN  YOUNG
16879,MRS.,MORGAN,TAYLOR,2/28/1936,S,F,morgan31@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,MORGAN  TAYLOR
16880,MR.,EDGAR,PATEL,11/22/1936,M,M,edgar3@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,EDGAR  PATEL
16881,MR.,RUBEN,ALONSO,02-11-1936,M,M,ruben31@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,RUBEN  ALONSO
16882,MR.,ROBERT,YOUNG,6/15/1960,S,M,robert59@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y,ROBERT  YOUNG
16883,MR.,TYLER,DAVIS,12/28/1960,S,M,tyler10@adventure-works.com,"$120,000 ",4,High School,Professional,Y,TYLER  DAVIS
16884,MR.,RICHARD,MILLER,08-08-1954,M,M,richard46@adventure-works.com,"$60,000 ",2,High School,Professional,N,RICHARD  MILLER
16885,MR.,GARRETT,COOK,06-06-1954,M,M,garrett26@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N,GARRETT  COOK
16886,MR.,AIDAN,FLORES,10/19/1954,M,M,aidan13@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y,AIDAN  FLORES
16887,MR.,CODY,RIVERA,08-11-1954,M,M,cody8@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y,CODY  RIVERA
16888,MRS.,ARIANNA,HUGHES,2/18/1954,S,F,arianna9@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,ARIANNA  HUGHES
16889,MR.,DANIEL,RODRIGUEZ,09-06-1954,S,M,daniel21@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,DANIEL  RODRIGUEZ
16890,MR.,TIMOTHY,REED,03-03-1954,M,M,timothy22@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y,TIMOTHY  REED
16891,MRS.,NATALIE,GONZALES,11-09-1954,M,F,natalie39@adventure-works.com,"$70,000 ",3,High School,Professional,Y,NATALIE  GONZALES
16892,MRS.,REBECCA,EVANS,02-10-1954,M,F,rebecca4@adventure-works.com,"$70,000 ",3,High School,Professional,Y,REBECCA  EVANS
16893,MR.,ISAAC,HOWARD,07-03-1953,S,M,isaac11@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,ISAAC  HOWARD
16894,MRS.,ABIGAIL,WALKER,02-12-1953,S,F,abigail63@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,ABIGAIL  WALKER
16896,MRS.,NATALIE,PEREZ,10/21/1952,M,F,natalie55@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,NATALIE  PEREZ
16897,MRS.,LAUREN,TORRES,8/22/1952,S,F,lauren14@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y,LAUREN  TORRES
16898,MR.,ANGEL,REED,05-10-1952,M,M,angel19@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,ANGEL  REED
16899,MRS.,WHITNEY,SANCHEZ,10-01-1937,M,F,whitney19@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,N,WHITNEY  SANCHEZ
16900,MR.,MIGUEL,JONES,11/21/1937,M,M,miguel2@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,MIGUEL  JONES
16901,MR.,RICKY,MUNOZ,10/24/1937,M,M,ricky7@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,RICKY  MUNOZ
16902,MR.,SHAWN,SHE,10-07-1938,S,M,shawn2@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,SHAWN  SHE
16903,MR.,IAN,WRIGHT,08-02-1938,S,M,ian26@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,IAN  WRIGHT
16904,MRS.,ARIANNA,BAILEY,07-11-1938,M,F,arianna38@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,ARIANNA  BAILEY
16905,MRS.,JANET,STEWART,04-10-1938,M,F,janet31@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,JANET  STEWART
16906,MRS.,BRITTANY,FLORES,08-12-1938,M,F,brittany11@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,Y,BRITTANY  FLORES
16907,MRS.,SARAH,HALL,3/21/1939,S,F,sarah1@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,SARAH  HALL
16908,MRS.,KRISTI,PATEL,06-02-1939,S,F,kristi19@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,KRISTI  PATEL
16909,MRS.,CHLOE,WALKER,11-10-1939,M,F,chloe32@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,CHLOE  WALKER
16910,MR.,RYAN,DIAZ,6/14/1939,M,M,ryan25@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,RYAN  DIAZ
16911,MR.,CALEB,PATTERSON,4/19/1940,M,M,caleb7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,CALEB  PATTERSON
16912,MR.,DALTON,PATTERSON,03-07-1940,M,M,dalton56@adventure-works.com,"$90,000 ",5,Bachelors,Management,N,DALTON  PATTERSON
16913,MR.,MARCUS,FLORES,11-12-1940,S,M,marcus62@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y,MARCUS  FLORES
16914,MRS.,ALEXANDRA,CAMPBELL,10/24/1968,M,F,alexandra49@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y,ALEXANDRA  CAMPBELL
16915,MR.,MASON,PHILLIPS,09-06-1968,M,M,mason26@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y,MASON  PHILLIPS
16916,MRS.,CHERYL,DOMINGUEZ,6/23/1968,S,F,cheryl15@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N,CHERYL  DOMINGUEZ
16917,MR.,BRETT,SUBRAM,02-03-1968,M,M,brett12@adventure-works.com,"$120,000 ",1,Bachelors,Management,Y,BRETT  SUBRAM
16918,MS.,ALEXANDRIA,COX,08-11-1979,S,F,alexandria32@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,ALEXANDRIA  COX
16919,MRS.,KAITLIN,SULLIVAN,10/18/1944,M,F,kaitlin13@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N,KAITLIN  SULLIVAN
16920,MR.,EDUARDO,STEWART,1/17/1979,M,M,eduardo89@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N,EDUARDO  STEWART
16921,MR.,EDWIN,JAI,11/14/1978,M,M,edwin34@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y,EDWIN  JAI
16922,MS.,EMMA,JACKSON,02-02-1978,S,F,emma11@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,EMMA  JACKSON
16923,MR.,CONNOR,GONZALES,11-09-1978,S,M,connor11@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y,CONNOR  GONZALES
16924,MS.,JULIA,PRICE,11-05-1978,S,F,julia66@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N,JULIA  PRICE
16925,MR.,SPENCER,PATTERSON,7/21/1978,S,M,spencer12@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N,SPENCER  PATTERSON
16926,MR.,RODNEY,SANZ,2/26/1945,M,M,rodney14@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y,RODNEY  SANZ
16927,MRS.,REBEKAH,GONZALEZ,4/21/1945,M,F,rebekah18@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y,REBEKAH  GONZALEZ
16928,MR.,BRYAN,STEWART,10/21/1946,S,M,bryan22@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,BRYAN  STEWART
16929,MRS.,SAVANNAH,SCOTT,06-12-1946,M,F,savannah36@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N,SAVANNAH  SCOTT
16930,MRS.,KRISTEN,ZHAO,07-09-1947,S,F,kristen9@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y,KRISTEN  ZHAO
16931,MR.,DALTON,LEE,9/14/1947,S,M,dalton21@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,DALTON  LEE
16932,MR.,ADAM,KING,07-10-1962,M,M,adam49@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,Y,ADAM  KING
16933,MR.,DONALD,ARUN,7/22/1962,S,M,donald8@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,Y,DONALD  ARUN
16934,MRS.,MICHELE,VAZQUEZ,06-10-1962,S,F,michele48@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,Y,MICHELE  VAZQUEZ
16935,MR.,BRUCE,PEREZ,03-01-1962,S,M,bruce21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,BRUCE  PEREZ
16936,MRS.,ALICE,SERVENTI,08-03-1936,M,F,alice3@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y,ALICE  SERVENTI
16937,MR.,CRAIG,RUBIO,8/28/1962,M,M,craig20@adventure-works.com,"$30,000 ",5,Graduate Degree,Clerical,Y,CRAIG  RUBIO
16938,MRS.,ABIGAIL,WILLIAMS,05-11-1958,S,F,abigail49@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y,ABIGAIL  WILLIAMS
16939,MRS.,BAILEY,EVANS,12-10-1957,M,F,bailey21@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,BAILEY  EVANS
16940,MRS.,JENNY,ZENG,11-01-1957,S,F,jenny24@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,JENNY  ZENG
16941,MRS.,AMY,YANG,9/19/1956,M,F,amy12@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,AMY  YANG
16942,MRS.,KAITLYN,BENNETT,04-04-1954,M,F,kaitlyn69@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,KAITLYN  BENNETT
16943,MRS.,VERONICA,GARCIA,8/28/1938,M,F,veronica16@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,VERONICA  GARCIA
16944,MR.,ALEJANDRO,RAJI,05-07-1938,S,M,alejandro46@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,ALEJANDRO  RAJI
16945,MRS.,BRIANNA,KELLY,5/14/1938,S,F,brianna46@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,BRIANNA  KELLY
16946,MRS.,TERESA,DIAZ,7/26/1938,M,F,teresa4@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,TERESA  DIAZ
16947,MRS.,SAVANNAH,STEWART,04-04-1970,M,F,savannah24@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,SAVANNAH  STEWART
16948,MRS.,EMMA,LEE,9/15/1970,M,F,emma21@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,EMMA  LEE
16949,MR.,LUIS,FLORES,4/16/1970,M,M,luis11@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,LUIS  FLORES
16950,MR.,CONNOR,EDWARDS,11/15/1970,M,M,connor30@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,CONNOR  EDWARDS
16951,MRS.,CASSIDY,BENNETT,10-02-1970,M,F,cassidy1@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,CASSIDY  BENNETT
16952,MR.,THOMAS,MARTIN,10/22/1970,M,M,thomas76@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,THOMAS  MARTIN
16953,MRS.,PAIGE,WARD,10-04-1970,M,F,paige36@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,PAIGE  WARD
16954,MR.,FERNANDO,DAVIS,5/27/1970,S,M,fernando5@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,FERNANDO  DAVIS
16955,MR.,NATHANIEL,BRADLEY,8/18/1969,M,M,nathaniel15@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,NATHANIEL  BRADLEY
16956,MR.,AUSTIN,FLORES,01-09-1969,M,M,austin8@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,AUSTIN  FLORES
16957,MR.,SETH,WILSON,11/20/1969,M,M,seth7@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,SETH  WILSON
16958,MR.,PEDRO,TORRES,11-02-1971,M,M,pedro32@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,PEDRO  TORRES
16959,MR.,CARSON,FOSTER,02-08-1971,M,M,carson15@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,CARSON  FOSTER
16960,MRS.,PAIGE,GRAY,09-07-1971,M,F,paige29@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,PAIGE  GRAY
16961,MRS.,FAITH,PERRY,6/16/1971,M,F,faith7@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y,FAITH  PERRY
16962,MR.,ZACHARY,COLEMAN,8/25/1969,M,M,zachary4@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,ZACHARY  COLEMAN
16963,MRS.,FAITH,HUGHES,1/27/1969,M,F,faith10@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,FAITH  HUGHES
16964,MR.,GAVIN,WOOD,5/20/1969,M,M,gavin2@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,GAVIN  WOOD
16965,MRS.,KRISTI,ROMERO,03-02-1968,S,F,kristi4@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N,KRISTI  ROMERO
16966,MRS.,AMANDA,DIAZ,06-11-1967,M,F,amanda43@adventure-works.com,"$40,000 ",5,High School,Skilled Manual,N,AMANDA  DIAZ
16967,MR.,NOAH,HERNANDEZ,2/15/1970,S,M,noah45@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,NOAH  HERNANDEZ
16968,MR.,IAN,GRIFFIN,2/15/1970,S,M,ian61@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y,IAN  GRIFFIN
16969,MR.,JACKSON,TURNER,09-02-1970,M,M,jackson35@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y,JACKSON  TURNER
16970,MRS.,KATHERINE,FOSTER,8/16/1967,S,F,katherine42@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,KATHERINE  FOSTER
16972,MR.,LUCAS,HERNANDEZ,04-10-1967,S,M,lucas41@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,LUCAS  HERNANDEZ
16973,MRS.,KATHERINE,COLLINS,3/27/1967,S,F,katherine51@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,KATHERINE  COLLINS
16974,MRS.,PAIGE,RIVERA,6/28/1967,S,F,paige41@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,PAIGE  RIVERA
16975,MR.,BENJAMIN,LEE,06-10-1966,M,M,benjamin37@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y,BENJAMIN  LEE
16976,MRS.,SANDRA,XU,03-10-1966,S,F,sandra19@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,N,SANDRA  XU
